#Organism group,Host,Source type,Create date,Location,Food origin,Collection date
"Campylobacter jejuni","Ovine","animal","2020-05-07T00:15:41Z","USA:IL","USA:IL","2020-03"
"Campylobacter jejuni","Ovine","animal","2020-05-07T00:15:45Z","USA:NJ","USA:NJ","2020-03"
"Campylobacter jejuni","Ovine","animal","2020-06-09T18:15:22Z","USA:OR","USA:OR","2020-03"
"Campylobacter jejuni","Ovine","animal","2020-06-09T18:15:23Z","USA:CA","USA:CA","2020-03"
"Campylobacter jejuni","Ovine","animal","2020-06-12T18:14:27Z","USA:WV","USA:WV","2020-03"
"Campylobacter jejuni","Ovine","animal","2020-07-19T18:15:43Z","USA:WY",,"2020-06"
"Campylobacter jejuni","Ovine","animal","2020-08-04T21:17:03Z","USA:CO","USA:CO","2020-07"
"Campylobacter jejuni","Ovine","animal","2020-08-04T21:17:06Z","USA:PA","USA:PA","2020-07"
"Campylobacter jejuni","Ovine","animal","2020-08-04T21:17:08Z","USA:MS","USA:MS","2020-07"
"Campylobacter jejuni","Ovine","animal","2020-08-04T21:17:08Z","USA:KY","USA:KY","2020-07"
"Campylobacter jejuni","Ovine","animal","2020-08-04T21:17:09Z","USA:PA","USA:PA","2020-07"
"Campylobacter jejuni","Ovine","animal","2020-08-19T00:18:58Z","USA:MI","USA:MI","2020-07"
"Campylobacter jejuni","Ovine","animal","2020-08-19T00:18:59Z","USA:MD","USA:MD","2020-07"
"Campylobacter jejuni","Ovine","animal","2020-08-25T19:16:31Z","USA:NY","USA:NY","2020-07"
"Campylobacter jejuni","Ovine","animal","2020-09-01T21:26:18Z","USA:MA","USA:MA","2020-07"
"Campylobacter jejuni","Ovine","animal","2020-09-11T19:19:06Z","USA:CO","USA:CO","2020-08"
"Campylobacter jejuni","Ovine","animal","2020-09-11T20:19:15Z","USA:IN","USA:IN","2020-08"
"Campylobacter jejuni","Ovine","animal","2020-09-11T20:19:19Z","USA:IN","USA:IN","2020-08"
"Campylobacter jejuni","Ovine","animal","2020-09-11T20:19:21Z","USA:IN","USA:IN","2020-08"
"Campylobacter jejuni","Ovine","animal","2020-09-11T20:19:22Z","USA:IL","USA:IL","2020-08"
"Campylobacter jejuni","Ovine","animal","2020-09-11T22:22:19Z","USA:CO","USA:CO","2020-08"
"Campylobacter jejuni","Ovine","animal","2020-09-11T22:22:27Z","USA:IN","USA:IN","2020-07"
"Campylobacter jejuni","Ovine","animal","2020-09-11T22:22:30Z","USA:GA","USA:GA","2020-08"
"Campylobacter jejuni","Ovine","animal","2020-09-21T06:25:18Z","USA:TX","USA:TX","2020-08"
"Campylobacter jejuni","Ovine","animal","2020-09-21T06:25:25Z","USA:VA","USA:VA","2020-08"
"Campylobacter jejuni","Ovine","animal","2020-09-21T06:25:26Z","USA:IL","USA:IL","2020-08"
"Campylobacter jejuni","Ovine","animal","2020-09-24T22:25:46Z","USA:WY",,
"Campylobacter jejuni","Ovine","animal","2020-09-24T23:25:20Z","USA:WY",,
"Campylobacter jejuni","Ovine","animal","2020-09-24T23:25:20Z","USA:WY",,
"Campylobacter jejuni","Ovine","animal","2020-10-06T20:24:03Z","USA:IN","USA:IN","2020-08"
"Campylobacter jejuni","Ovine","animal","2020-10-06T20:24:03Z","USA:MN","USA:MN","2020-08"
"Campylobacter jejuni","Ovine","animal","2020-10-07T06:27:21Z","USA:PA","USA:PA","2020-09"
"Campylobacter jejuni","Ovine","animal","2020-10-07T06:27:23Z","USA:WA","USA:WA","2020-09"
"Campylobacter jejuni","Ovine","animal","2020-10-07T06:27:24Z","USA:TX","USA:TX","2020-09"
"Campylobacter jejuni","Ovine","animal","2020-10-07T06:27:25Z","USA:WV","USA:WV","2020-09"
"Campylobacter jejuni","Ovine","animal","2020-10-07T06:27:26Z","USA:PA","USA:PA","2020-09"
"Campylobacter jejuni","Ovine","animal","2020-10-08T21:19:56Z","USA:CO","USA:CO","2020-08"
"Campylobacter jejuni","Ovine","animal","2020-10-08T21:19:59Z","USA:CA","USA:CA","2020-08"
"Campylobacter jejuni","Ovine","animal","2020-10-20T00:30:08Z","USA:PA","USA:PA","2020-09"
"Campylobacter jejuni","Ovine","animal","2020-10-20T00:30:08Z","USA:NJ","USA:NJ","2020-09"
"Campylobacter jejuni","Ovine","animal","2020-10-27T01:25:29Z","USA:WY",,
"Campylobacter jejuni","Ovine","animal","2020-10-27T01:25:30Z","USA:WY",,
"Campylobacter jejuni","Ovine","animal","2020-10-27T01:25:32Z","USA:WY",,
"Campylobacter jejuni","Ovine","animal","2020-12-11T07:25:33Z","USA:WV","USA:WV","2020-11"
"Campylobacter jejuni","Ovine","animal","2020-12-11T07:25:33Z","USA:NJ","USA:NJ","2020-11"
"Campylobacter jejuni","Ovine","animal","2020-12-11T07:25:40Z","USA:CT","USA:CT","2020-11"
"Campylobacter jejuni","Ovine","animal","2020-12-21T19:33:01Z","USA:CA","USA:CA","2020-11"
"Campylobacter jejuni","Ovine","animal","2021-01-05T00:18:21Z","USA:PA","USA:PA","2020-11"
"Campylobacter jejuni","Ovine","animal","2021-01-05T00:18:23Z","USA:IN","USA:IN","2020-11"
"Campylobacter jejuni","Ovine","animal","2021-01-12T22:29:52Z","USA:KY","USA:KY","2020-12"
"Campylobacter jejuni","Ovine","animal","2021-01-12T22:30:08Z","USA:MI","USA:MI","2020-12"
"Campylobacter jejuni","Ovine","animal","2021-02-12T20:22:48Z","USA:NM","USA:NM","2020-12"
"Campylobacter jejuni","Ovine","animal","2021-02-20T00:28:19Z","USA:TN","USA:TN","2020-12"
"Campylobacter jejuni","Ovine","animal","2021-02-20T00:28:20Z","USA:NY","USA:NY","2020-12"
"Campylobacter jejuni","Ovine","animal","2021-02-22T21:26:20Z","USA:CA","USA:CA","2021-01"
"Campylobacter jejuni","Ovine","animal","2021-02-27T00:24:58Z","USA:NJ","USA:NJ","2021-01"
"Campylobacter jejuni","Ovine","animal","2021-02-27T00:25:00Z","USA:NJ","USA:NJ","2021-01"
"Campylobacter jejuni","Ovine","animal","2021-03-03T03:23:15Z","USA:KY","USA:KY","2021-01"
"Campylobacter jejuni","Ovine","animal","2021-03-18T22:27:15Z","USA:OR","USA:OR","2021-02"
"Campylobacter jejuni","Ovine","animal","2021-03-18T22:27:31Z","USA:CO","USA:CO","2021-02"
"Campylobacter jejuni","Ovine","animal","2021-03-18T22:27:33Z","USA:CO","USA:CO","2021-02"
"Campylobacter jejuni","Ovine","animal","2021-03-24T01:20:43Z","USA:NJ","USA:NJ","2021-02"
"Campylobacter jejuni","Ovine","animal","2021-03-30T01:20:55Z","USA:NY","USA:NY","2021-02"
"Campylobacter jejuni","Ovine","animal","2021-04-13T16:28:55Z","USA:MD","USA:MD","2021-02"
"Campylobacter jejuni","Ovine","animal","2021-04-13T16:29:01Z","USA:IN","USA:IN","2021-03"
"Campylobacter jejuni","Ovine","animal","2021-04-13T16:29:08Z","USA:PA","USA:PA","2021-03"
"Campylobacter jejuni","Ovine","animal","2021-04-13T16:29:19Z","USA:CO","USA:CO","2021-03"
"Campylobacter jejuni","Ovine","animal","2021-04-13T16:29:23Z","USA:OR","USA:OR","2021-03"
"Campylobacter jejuni","Ovine","animal","2021-04-17T02:25:23Z","USA:CA","USA:CA","2021-01"
"Campylobacter jejuni","Ovine","animal","2021-04-21T01:21:07Z","USA:WY",,"2021-04"
"Campylobacter jejuni","Ovine","animal","2021-04-26T17:29:00Z","USA:NM","USA:NM","2021-03"
"Campylobacter jejuni","Ovine","animal","2021-04-30T17:27:55Z","USA:KY","USA:KY","2021-03"
"Campylobacter jejuni","Ovine","animal","2021-04-30T17:27:55Z","USA:PA","USA:PA","2021-03"
"Campylobacter jejuni","Ovine","animal","2021-04-30T17:27:56Z","USA:KY","USA:KY","2021-03"
"Campylobacter jejuni","Ovine","animal","2021-05-12T18:22:53Z","USA:MI","USA:MI","2021-04"
"Campylobacter jejuni","Ovine","animal","2021-05-17T22:27:58Z","USA:WY",,"2021-04"
"Campylobacter jejuni","Ovine","animal","2021-05-22T03:30:20Z","USA:WI","USA:WI","2021-04"
"Campylobacter jejuni","Ovine","animal","2021-06-09T19:39:46Z","USA:IL","USA:IL","2021-05"
"Campylobacter jejuni","Ovine","animal","2021-06-09T22:30:06Z","USA:OR","USA:OR","2021-05"
"Campylobacter jejuni","Ovine","animal","2021-06-09T23:33:49Z","USA:WY",,"2018-03"
"Campylobacter jejuni","Ovine","animal","2021-06-12T00:27:42Z","USA:IN","USA:IN","2021-04"
"Campylobacter jejuni","Ovine","animal","2021-06-22T23:26:25Z","USA:MO","USA:MO","2021-05"
"Campylobacter jejuni","sheep",,"2021-11-10T22:20:46Z","China: Jiangsu",,"2017"
"Campylobacter jejuni","sheep",,"2021-11-11T01:19:42Z","China: Jiangsu",,"2017"
"Campylobacter jejuni","sheep",,"2021-11-11T01:21:08Z","China: Jiangsu",,"2017"
"Campylobacter jejuni","sheep",,"2021-11-11T01:22:09Z","China: Jiangsu",,"2017"
"Campylobacter jejuni","sheep",,"2021-11-11T01:22:15Z","China: Jiangsu",,"2017"
"Campylobacter jejuni","sheep",,"2021-11-11T01:22:23Z","China: Jiangsu",,"2017"
"Campylobacter jejuni","sheep",,"2021-11-11T01:22:31Z","China: Jiangsu",,"2017"
"Campylobacter jejuni","sheep",,"2021-11-10T22:29:35Z","China: Jiangsu",,"2017"
"Campylobacter jejuni","Ovine","animal","2022-03-30T14:50:17Z","USA:NJ","USA:NJ","2022-03"
"Campylobacter jejuni","Ovine","animal","2022-03-30T14:50:23Z","USA:IL","USA:IL","2022-03"
"Campylobacter jejuni","Ovine","animal","2022-03-30T14:50:25Z","USA:IN","USA:IN","2022-03"
"Campylobacter jejuni","Ovine","animal","2022-04-08T12:38:46Z","USA:OR","USA:OR","2022-03"
"Campylobacter jejuni","Ovine","animal","2022-04-09T13:39:31Z","USA:NY","USA:NY","2022-03"
"Campylobacter jejuni","Ovine","animal","2022-04-09T13:39:32Z","USA:OR","USA:OR","2022-03"
"Campylobacter jejuni","Ovine","animal","2022-04-09T13:39:34Z","USA:NJ","USA:NJ","2022-03"
"Campylobacter jejuni","Ovine","animal","2022-04-09T13:39:35Z","USA:NJ","USA:NJ","2022-03"
"Campylobacter jejuni","Ovine","animal","2022-04-09T13:39:37Z","USA:WV","USA:WV","2022-03"
"Campylobacter jejuni","Ovine","animal","2022-04-09T15:33:58Z","USA:ID","USA:ID","2022-03"
"Campylobacter jejuni","Ovine","animal","2022-04-09T15:33:59Z","USA:MD","USA:MD","2022-03"
"Campylobacter jejuni","Ovine","animal","2022-04-13T17:42:11Z","USA:WY",,"2022-03"
"Campylobacter jejuni","Ovine","animal","2022-04-15T23:35:01Z","USA:NJ","USA:NJ","2022-03"
"Campylobacter jejuni","Ovine","animal","2022-04-15T23:35:04Z","USA:IN","USA:IN","2022-03"
"Campylobacter jejuni","Ovine","animal","2022-04-27T22:40:40Z","USA:KY","USA:KY","2022-03"
"Campylobacter jejuni","Ovine","animal","2022-04-27T22:40:41Z","USA:NJ","USA:NJ","2022-03"
"Campylobacter jejuni","Ovine","animal","2022-04-28T04:40:07Z","USA:NJ","USA:NJ","2022-03"
"Campylobacter jejuni","Ovine","animal","2022-04-28T04:40:12Z","USA:NM","USA:NM","2022-03"
"Campylobacter jejuni","Ovine","animal","2022-04-29T22:56:38Z","USA:NY","USA:NY","2022-04"
"Campylobacter jejuni","Ovine","animal","2022-04-29T22:56:38Z","USA:NY","USA:NY","2022-04"
"Campylobacter jejuni","Ovine","animal","2022-04-29T22:56:42Z","USA:MI","USA:MI","2022-04"
"Campylobacter jejuni","Ovine","animal","2022-05-08T21:36:11Z","USA:CA","USA:CA","2022-04"
"Campylobacter jejuni","Ovine","animal","2022-05-08T21:36:12Z","USA:TN","USA:TN","2022-04"
"Campylobacter jejuni","Ovine","animal","2022-05-08T21:36:20Z","USA:NJ","USA:NJ","2022-04"
"Campylobacter jejuni","Ovine","animal","2022-05-08T21:36:21Z","USA:MI","USA:MI","2022-04"
"Campylobacter jejuni","Ovine","animal","2022-06-01T05:37:27Z","USA:KY","USA:KY","2022-04"
"Campylobacter jejuni","Ovine","animal","2022-06-01T05:37:28Z","USA:TN","USA:TN","2022-04"
"Campylobacter jejuni","Ovine","animal","2022-06-01T05:37:47Z","USA:PA","USA:PA","2022-05"
"Campylobacter jejuni","Ovine","animal","2022-06-01T05:37:53Z","USA:NY","USA:NY","2022-05"
"Campylobacter jejuni","Ovine","animal","2022-06-01T05:37:54Z","USA:CO","USA:CO","2022-05"
"Campylobacter jejuni","Ovine","animal","2022-06-01T05:37:54Z","USA:PA","USA:PA","2022-05"
"Campylobacter jejuni","Ovine","animal","2022-06-07T17:46:05Z","USA:NC","USA:NC","2022-05"
"Campylobacter jejuni","Ovine","animal","2022-06-10T05:36:25Z","USA:WY",,"2022-05"
"Campylobacter jejuni","Ovine","animal","2022-06-10T05:36:25Z","USA:WY",,"2022-05"
"Campylobacter jejuni","Ovine","animal","2022-06-25T02:39:22Z","USA:OH","USA:OH","2022-05"
"Campylobacter jejuni","Ovine","animal","2022-06-25T02:39:22Z","USA:NJ","USA:NJ","2022-05"
"Campylobacter jejuni","Ovine","animal","2022-06-29T03:33:53Z","USA:NJ","USA:NJ","2022-05"
"Campylobacter jejuni","Ovine","animal","2022-06-29T03:33:54Z","USA:IN","USA:IN","2022-05"
"Campylobacter jejuni","Ovine","animal","2022-06-29T03:33:55Z","USA:IN","USA:IN","2022-05"
"Campylobacter jejuni","Ovine","animal","2022-07-13T09:43:05Z","USA:CT","USA:CT","2022-06"
"Campylobacter jejuni","Ovine","animal","2022-07-13T09:43:12Z","USA:NC","USA:NC","2022-06"
"Campylobacter jejuni","Ovine","animal","2022-07-13T09:43:14Z","USA:PA","USA:PA","2022-06"
"Campylobacter jejuni","Ovine","animal","2022-07-13T09:43:19Z","USA:CA","USA:CA","2022-06"
"Campylobacter jejuni","Ovine","animal","2022-07-13T15:53:01Z","USA:PA","USA:PA","2022-06"
"Campylobacter jejuni","Ovine","animal","2022-07-19T14:46:39Z","USA:NJ","USA:NJ","2022-06"
"Campylobacter jejuni","Ovine","animal","2022-07-19T14:46:40Z","USA:MI","USA:MI","2022-06"
"Campylobacter jejuni","Ovine","animal","2022-07-19T14:46:42Z","USA:OR","USA:OR","2022-06"
"Campylobacter jejuni","goat",,"2023-05-24T20:51:09Z","USA: WI",,"2022-01-18"
"Campylobacter jejuni","goat",,"2023-05-24T20:51:09Z","USA: WI",,"2022-01-18"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:36:58Z","USA: California",,"1991"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:36:59Z","USA: California",,"1992"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:36:59Z","USA:Idaho",,"1992"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:36:59Z","USA: California",,"1993"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:36:59Z","USA:Idaho",,"1993"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:00Z","USA:Idaho",,"1993"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:00Z","USA:Idaho",,"1993"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:00Z","USA:Idaho",,"1993"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:00Z","USA:Idaho",,"1993"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:00Z","USA: California",,"1999"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:01Z","USA: California",,"1999"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:01Z","USA: California",,"2000"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:01Z","USA: Iowa",,"2003"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:01Z","USA: Iowa",,"2003"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:02Z","USA: California",,"2003"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:02Z","USA:Idaho",,"2004"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:02Z","USA:Idaho",,"2004"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:02Z","USA: Iowa",,"2004"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:02Z","USA: Iowa",,"2004"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:03Z","USA: California",,"2004"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:03Z","USA: California",,"2004"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:03Z","USA:Idaho",,"2005"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:03Z","USA: Iowa",,"2005"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:03Z","USA:South Dakota",,"2005"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:04Z","USA: California",,"2005"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:04Z","USA:Idaho",,"2006"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:04Z","USA:Idaho",,"2006"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:04Z","USA:Idaho",,"2007"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:04Z","USA: Iowa",,"2007"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:05Z","USA:North Dakota",,"2007"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:05Z","USA: Iowa",,"2008"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:05Z","USA: Iowa",,"2009"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:05Z","USA: Iowa",,"2009"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:05Z","USA: Iowa",,"2010"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:06Z","USA: Iowa",,"2010"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:06Z","USA: Iowa",,"2011"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:06Z","USA:Colorado",,"2011"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:06Z","USA:Idaho",,"1993"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:07Z","USA:Idaho",,"1993"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:07Z","USA:Idaho",,"1993"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:07Z","USA:Idaho",,"1993"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:07Z","USA: California",,"1998"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:07Z","USA: California",,"1998"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:08Z","USA:Idaho",,"2004"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:08Z","USA: California",,"2003"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:08Z","USA: Iowa",,"2004"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:08Z","USA: Iowa",,"2007"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:08Z","USA:North Dakota",,"2007"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:09Z","USA:North Dakota",,"2008"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:09Z","USA: Iowa",,"2008"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:09Z","USA: Iowa",,"2008"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:09Z","USA: Iowa",,"2009"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:10Z","USA: Iowa",,"2009"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:10Z","USA: Iowa",,"2010"
"Campylobacter jejuni","goat",,"2023-06-06T22:37:11Z","USA: Iowa",,"2005"
"Campylobacter jejuni","goat",,"2023-06-06T22:37:11Z","USA: Iowa",,"2008"
"Campylobacter jejuni","goat",,"2023-06-06T22:37:11Z","USA: Iowa",,"2010"
"Campylobacter jejuni","goat",,"2023-06-06T22:37:12Z","USA: Iowa",,"2010"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:12Z","USA: Iowa",,"2008"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:12Z","USA: Iowa",,"2008"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:12Z","USA: Iowa",,"2008"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:13Z","USA: Iowa",,"2008"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:15Z","United Kingdom: Great Britain",,"2006"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:15Z","United Kingdom: Great Britain",,"2005"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:15Z","United Kingdom: Great Britain",,"2004"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:15Z","USA: Iowa",,"2006"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:15Z","USA: Iowa",,"2012"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:16Z","USA: Iowa",,"2013"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:16Z","USA: Iowa",,"2013"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:16Z","United Kingdom: Great Britain",,"2008"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:16Z","United Kingdom: Great Britain",,"2003"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:17Z","United Kingdom: Great Britain",,"2003"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:17Z","United Kingdom: Great Britain",,"2005"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:17Z","United Kingdom: Great Britain",,"2006"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:17Z","United Kingdom: Great Britain",,"2007"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:17Z","USA:Idaho",,"1992"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:18Z","USA:Idaho",,"1993"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:18Z","USA:Idaho",,"1993"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:18Z","USA:South Dakota",,"2005"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:18Z","USA: Iowa",,"2005"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:18Z","USA: Iowa",,"2010"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:19Z","USA: Iowa",,"2008"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:19Z","USA: Iowa",,"2014"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:19Z","USA: Iowa",,"2014"
"Campylobacter jejuni","Sheep",,"2023-06-06T22:37:19Z","USA: Michigan",,"2014"
"Campylobacter jejuni","sheep",,"2023-06-26T20:49:22Z","USA: WI",,"2022-01-18"
"Campylobacter jejuni","sheep",,"2023-06-26T20:49:22Z","USA: WI",,"2022-01-18"
"Campylobacter jejuni","Ovine","animal","2023-07-11T16:54:54Z","USA:AZ",,"2020"
"Campylobacter jejuni","Ovine","animal","2023-07-11T16:54:55Z","USA:AZ",,"2020"
"Campylobacter jejuni","Ovine","animal","2023-08-15T18:49:22Z","USA:WY",,"2023-08"
"Campylobacter jejuni","Ovine","animal","2023-08-15T18:49:25Z","USA:NE",,"2023-07"
"Campylobacter jejuni","sheep",,"2024-01-06T04:07:25Z","China:BeiJing",,"2019"
"Campylobacter jejuni","Ovine","animal","2024-02-16T01:09:43Z","USA:CT","USA:CT","2024"
"Campylobacter jejuni","Ovine","animal","2024-03-02T00:04:25Z","USA:CA","USA:CA","2024"
"Campylobacter jejuni","Ovine","animal","2024-03-02T00:04:26Z","USA:NJ","USA:NJ","2024"
"Campylobacter jejuni","Ovine","animal","2024-03-02T00:04:29Z","USA:CO","USA:CO","2024"
"Campylobacter jejuni","Ovine","animal","2024-03-02T00:04:32Z","USA:NJ","USA:NJ","2024"
"Campylobacter jejuni","Ovine","animal","2024-03-02T00:04:34Z","USA:MA","USA:MA","2024"
"Campylobacter jejuni","Ovine","animal","2024-03-02T00:04:35Z","USA:CA","USA:CA","2024"
"Campylobacter jejuni","Ovine","animal","2024-03-25T19:10:49Z","USA:MO","USA:MO","2024"
"Campylobacter jejuni","Ovine","animal","2024-03-25T19:10:51Z","USA:CA","USA:CA","2024"
"Campylobacter jejuni","Ovine","animal","2024-03-25T19:10:53Z","USA:PA","USA:PA","2024"
"Campylobacter jejuni","Ovine","animal","2024-03-25T19:10:54Z","USA:IN","USA:IN","2024"
"Campylobacter jejuni","Ovine","animal","2024-03-25T19:10:54Z","USA:MI","USA:MI","2024"
"Campylobacter jejuni","Ovine","animal","2024-03-25T20:57:10Z","USA:CA","USA:CA","2024"
"Campylobacter jejuni","Ovine","animal","2024-03-25T20:57:12Z","USA:CT","USA:CT","2024"
"Campylobacter jejuni","Ovine","animal","2024-03-25T20:57:12Z","USA:TX","USA:TX","2024"
"Campylobacter jejuni","Ovine","animal","2024-03-25T20:57:13Z","USA:IL","USA:IL","2024"
"Campylobacter jejuni","Ovine","animal","2024-03-25T20:57:13Z","USA:NY","USA:NY","2024"
"Campylobacter jejuni","Ovine","animal","2024-03-25T20:57:16Z","USA:NJ","USA:NJ","2024"
"Campylobacter jejuni","Ovine","animal","2024-03-25T20:57:16Z","USA:PA","USA:PA","2024"
"Campylobacter jejuni","Ovine","animal","2024-03-28T23:00:15Z","USA:MI","USA:MI","2024"
"Campylobacter jejuni","Ovine","animal","2024-03-28T23:00:19Z","USA:CA","USA:CA","2024"
"Campylobacter jejuni","Ovine","animal","2024-03-28T23:00:19Z","USA:WA","USA:WA","2024"
"Campylobacter jejuni","Ovine","animal","2024-04-08T23:28:09Z","USA:NJ","USA:NJ","2024"
"Campylobacter jejuni","Ovine","animal","2024-04-08T23:28:10Z","USA:NJ","USA:NJ","2024"
"Campylobacter jejuni","Ovine","animal","2024-04-08T23:28:11Z","USA:MI","USA:MI","2024"
"Campylobacter jejuni","Ovine","animal","2024-04-08T23:28:16Z","USA:CO","USA:CO","2024"
"Campylobacter jejuni","Ovine","animal","2024-04-11T23:50:48Z","USA:WV","USA:WV","2024"
"Campylobacter jejuni","Ovine","animal","2024-04-11T23:50:48Z","USA:OH","USA:OH","2024"
"Campylobacter jejuni","Ovine","animal","2024-04-11T23:50:50Z","USA:CO","USA:CO","2024"
"Campylobacter jejuni","Ovine","animal","2024-04-12T01:56:40Z","USA:IN","USA:IN","2024"
"Campylobacter jejuni","Ovine","animal","2024-04-12T01:56:41Z","USA:IL","USA:IL","2024"
"Campylobacter jejuni","Ovine","animal","2024-04-19T20:55:18Z","USA",,"2024"
"Campylobacter jejuni","Ovine","animal","2024-04-19T20:55:18Z","USA",,"2024"
"Campylobacter jejuni","Ovine","animal","2024-04-22T17:20:33Z","USA:MA","USA:MA","2024"
"Campylobacter jejuni","Ovine","animal","2024-04-22T19:04:54Z","USA:CA","USA:CA","2024"
"Campylobacter jejuni","Ovine","animal","2024-05-03T18:11:03Z","USA:NJ","USA:NJ","2024"
"Campylobacter jejuni","Ovine","animal","2024-05-03T18:11:03Z","USA:NY","USA:NY","2024"
"Campylobacter jejuni","Ovine","animal","2024-05-03T18:11:04Z","USA:PA","USA:PA","2024"
"Campylobacter jejuni","Ovine","animal","2024-05-03T18:11:09Z","USA:PA","USA:PA","2024"
"Campylobacter jejuni","Ovine","animal","2024-05-03T18:11:16Z","USA:PA","USA:PA","2024"
"Campylobacter jejuni","Ovine","animal","2024-05-03T18:11:16Z","USA:NY","USA:NY","2024"
"Campylobacter jejuni","Ovine","animal","2024-05-03T18:11:17Z","USA:CA","USA:CA","2024"
"Campylobacter jejuni","Ovine","animal","2024-05-07T00:23:17Z","USA",,"2024"
"Campylobacter jejuni","Ovine","animal","2024-05-10T20:02:34Z","USA:MO","USA:MO","2024"
"Campylobacter jejuni","Ovine","animal","2024-05-10T20:02:36Z","USA:IN","USA:IN","2024"
