#Organism group,Host,Source type,Create date,Location,Food origin,Collection date
"Salmonella enterica","Sus scrofa","animal","2024-06-14T22:57:15Z","USA:WI","USA:WI","2024"
"Salmonella enterica","Sus scrofa","animal","2024-06-14T22:57:16Z","USA:OH","USA:OH","2024"
"Salmonella enterica","Sus scrofa","animal","2024-06-17T20:54:29Z","USA:MA","USA:MA","2024"
"Salmonella enterica","Sus scrofa","animal","2024-06-25T21:04:33Z","USA:NC","USA:NC","2024"
"Salmonella enterica","Sus scrofa","animal","2024-06-26T09:23:33Z","USA:TN","USA:TN","2024"
"Salmonella enterica","Sus scrofa domesticus","animal","2024-06-27T09:14:04Z","USA:NE",,"2024-02-14"
"Salmonella enterica","Sus scrofa domesticus","animal","2024-06-27T09:14:04Z","USA:AK",,"2024-02-14"
"Salmonella enterica","Sus scrofa domesticus","animal","2024-06-27T09:14:05Z","USA:NE",,"2024-01-22"
"Salmonella enterica","Sus scrofa domesticus","animal","2024-06-27T09:14:05Z","USA:IA",,"2024-01-25"
"Salmonella enterica","Sus scrofa domesticus","animal","2024-06-28T07:59:14Z","USA:IA",,"2024-03-20"
"Salmonella enterica","Sus scrofa domesticus","animal","2024-06-28T07:59:14Z","USA:IA",,"2024-03-20"
"Salmonella enterica","Sus scrofa domesticus","animal","2024-06-28T07:59:15Z","USA:NC",,"2024-01-25"
"Salmonella enterica","Sus scrofa domesticus","animal","2024-06-28T07:59:16Z","USA:IA",,"2024-01-25"
"Salmonella enterica","Sus scrofa","animal","2024-06-28T17:49:52Z","USA:IL","USA:IL","2024"
"Salmonella enterica","Sus scrofa","animal","2024-07-01T21:09:07Z","USA:IL","USA:IL","2024"
"Salmonella enterica","Sus scrofa","animal","2024-07-01T21:09:10Z","USA:IA","USA:IA","2024"
"Salmonella enterica","Sus scrofa","animal","2024-07-01T21:09:13Z","USA:MI","USA:MI","2024"
"Salmonella enterica","Sus scrofa","animal","2024-07-01T21:09:13Z","USA:PA","USA:PA","2024"
"Salmonella enterica","Sus scrofa","animal","2024-07-01T23:09:52Z","USA:MN","USA:MN","2024"
"Salmonella enterica","Sus scrofa","animal","2024-07-02T19:06:32Z","USA: MO",,"2023-06-21"
"Salmonella enterica","Sus scrofa","animal","2024-07-03T07:45:44Z","USA: MO",,"2023-07-14"
"Salmonella enterica","Sus scrofa","animal","2024-07-08T22:08:24Z","USA:TN","USA:TN","2024"
"Salmonella enterica","Sus scrofa","animal","2024-07-08T22:08:25Z","USA:MA","USA:MA","2024"
"Salmonella enterica","Sus scrofa","animal","2024-07-08T22:08:27Z","USA:MN","USA:MN","2024"
"Salmonella enterica","Sus scrofa","animal","2024-07-08T22:08:34Z","USA:WI","USA:WI","2024"
"Salmonella enterica","Sus scrofa domesticus","animal","2024-07-12T16:49:14Z","USA:OK",,"2024-02-24"
"Salmonella enterica","Sus scrofa domesticus","animal","2024-07-12T16:49:15Z","USA:IA",,"2024-03-21"
"Salmonella enterica","Sus scrofa domesticus","animal","2024-07-12T16:49:16Z","USA:IA",,"2024-02-15"
"Salmonella enterica","Sus scrofa","animal","2024-07-15T23:43:13Z","USA:NH","USA:NH","2024"
"Salmonella enterica","Sus scrofa","animal","2024-07-15T23:43:18Z","USA:NC","USA:NC","2024"
"Salmonella enterica","Sus scrofa","animal","2024-07-15T23:44:10Z","USA:IA","USA:IA","2024"
"Salmonella enterica","Sus scrofa","animal","2024-07-15T23:44:13Z","USA:IL","USA:IL","2024"
"Salmonella enterica","Sus scrofa","animal","2024-07-15T23:45:05Z","USA:PA","USA:PA","2024"
"Salmonella enterica","Pig",,"2024-07-18T16:54:53Z","China:Guangzhou",,"2022-07-10"
"Salmonella enterica","Pig",,"2024-07-18T16:54:53Z","China:Guangzhou",,"2022-07-09"
"Salmonella enterica","Pig",,"2024-07-18T16:54:54Z","China:Guangzhou",,"2022-07-08"
"Salmonella enterica","Pig",,"2024-07-18T16:54:54Z","China:Guangzhou",,"2022-07-07"
"Salmonella enterica","Pig",,"2024-07-18T16:54:55Z","China:Guangzhou",,"2022-07-17"
"Salmonella enterica","Pig",,"2024-07-18T16:54:55Z","China:Guangzhou",,"2022-08-21"
"Salmonella enterica","Pig",,"2024-07-18T16:54:56Z","China:Guangzhou",,"2022-08-20"
"Salmonella enterica","Pig",,"2024-07-18T16:54:56Z","China:Guangzhou",,"2022-07-06"
"Salmonella enterica","Pig",,"2024-07-18T16:54:57Z","China:Guangzhou",,"2022-08-19"
"Salmonella enterica","Pig",,"2024-07-18T16:54:57Z","China:Guangzhou",,"2022-08-18"
"Salmonella enterica","Pig",,"2024-07-18T16:54:58Z","China:Guangzhou",,"2022-08-17"
"Salmonella enterica","Pig",,"2024-07-18T16:54:58Z","China:Guangzhou",,"2022-08-16"
"Salmonella enterica","Pig",,"2024-07-18T16:54:58Z","China:Guangzhou",,"2022-08-15"
"Salmonella enterica","Pig",,"2024-07-18T16:54:59Z","China:Guangzhou",,"2022-08-14"
"Salmonella enterica","Pig",,"2024-07-18T16:54:59Z","China:Guangzhou",,"2022-08-13"
"Salmonella enterica","Pig",,"2024-07-18T16:55:00Z","China:Guangzhou",,"2022-08-12"
"Salmonella enterica","Pig",,"2024-07-18T16:55:00Z","China:Guangzhou",,"2022-08-11"
"Salmonella enterica","Pig",,"2024-07-18T16:55:00Z","China:Guangzhou",,"2022-08-10"
"Salmonella enterica","Pig",,"2024-07-18T16:55:01Z","China:Guangzhou",,"2022-07-05"
"Salmonella enterica","Pig",,"2024-07-18T16:55:01Z","China:Guangzhou",,"2022-08-09"
"Salmonella enterica","Pig",,"2024-07-18T16:55:02Z","China:Guangzhou",,"2022-08-08"
"Salmonella enterica","Pig",,"2024-07-18T16:55:02Z","China:Guangzhou",,"2022-08-07"
"Salmonella enterica","Pig",,"2024-07-18T16:55:03Z","China:Guangzhou",,"2022-08-05"
"Salmonella enterica","Pig",,"2024-07-18T16:55:03Z","China:Guangzhou",,"2022-08-04"
"Salmonella enterica","Pig",,"2024-07-18T16:55:04Z","China:Guangzhou",,"2022-08-03"
"Salmonella enterica","Pig",,"2024-07-18T16:55:04Z","China:Guangzhou",,"2022-08-02"
"Salmonella enterica","Pig",,"2024-07-18T16:55:04Z","China:Guangzhou",,"2022-08-01"
"Salmonella enterica","Pig",,"2024-07-18T16:55:05Z","China:Guangzhou",,"2022-07-31"
"Salmonella enterica","Pig",,"2024-07-18T16:55:05Z","China:Guangzhou",,"2022-07-04"
"Salmonella enterica","Pig",,"2024-07-18T16:55:06Z","China:Guangzhou",,"2022-07-30"
"Salmonella enterica","Pig",,"2024-07-18T16:55:06Z","China:Guangzhou",,"2022-07-29"
"Salmonella enterica","Pig",,"2024-07-18T16:55:07Z","China:Guangzhou",,"2022-07-28"
"Salmonella enterica","Pig",,"2024-07-18T16:55:08Z","China:Guangzhou",,"2022-07-27"
"Salmonella enterica","Pig",,"2024-07-18T16:55:08Z","China:Guangzhou",,"2022-07-26"
"Salmonella enterica","Pig",,"2024-07-18T16:55:08Z","China:Guangzhou",,"2022-07-25"
"Salmonella enterica","Pig",,"2024-07-18T16:55:09Z","China:Guangzhou",,"2022-07-24"
"Salmonella enterica","Pig",,"2024-07-18T16:55:09Z","China:Guangzhou",,"2022-07-23"
"Salmonella enterica","Pig",,"2024-07-18T16:55:09Z","China:Guangzhou",,"2022-07-22"
"Salmonella enterica","Pig",,"2024-07-18T16:55:10Z","China:Guangzhou",,"2022-07-21"
"Salmonella enterica","Pig",,"2024-07-18T16:55:10Z","China:Guangzhou",,"2022-07-20"
"Salmonella enterica","Pig",,"2024-07-18T16:55:11Z","China:Guangzhou",,"2022-07-19"
"Salmonella enterica","Pig",,"2024-07-18T16:55:12Z","China:Guangzhou",,"2022-07-18"
"Salmonella enterica","Pig",,"2024-07-18T16:55:12Z","China:Guangzhou",,"2022-07-17"
"Salmonella enterica","Pig",,"2024-07-18T16:55:13Z","China:Guangzhou",,"2022-07-16"
"Salmonella enterica","Pig",,"2024-07-18T16:55:13Z","China:Guangzhou",,"2022-07-15"
"Salmonella enterica","Pig",,"2024-07-18T16:55:13Z","China:Guangzhou",,"2022-07-14"
"Salmonella enterica","Pig",,"2024-07-18T16:55:14Z","China:Guangzhou",,"2022-07-13"
"Salmonella enterica","Pig",,"2024-07-18T16:55:14Z","China:Guangzhou",,"2022-07-12"
"Salmonella enterica","Pig",,"2024-07-18T16:55:15Z","China:Guangzhou",,"2022-07-11"
"Salmonella enterica","Sus scrofa","animal","2024-07-19T16:02:02Z","USA:IL","USA:IL","2024"
"Salmonella enterica","Sus scrofa","animal","2024-07-19T16:02:02Z","USA:MI","USA:MI","2024"
"Salmonella enterica","Sus scrofa","animal","2024-07-19T17:52:35Z","USA:NC","USA:NC","2024"
"Salmonella enterica","Sus scrofa","animal","2024-07-22T20:11:21Z","USA:KY","USA:KY","2024"
"Salmonella enterica","Sus scrofa","animal","2024-07-22T20:11:25Z","USA:NC","USA:NC","2024"
"Salmonella enterica","Sus scrofa","animal","2024-07-22T20:11:27Z","USA:TN","USA:TN","2024"
"Salmonella enterica","Pig",,"2024-07-24T11:46:36Z","China",,"2011"
"Salmonella enterica","Pig",,"2024-07-25T06:49:51Z","China",,"2013"
"Salmonella enterica","Pig",,"2024-07-25T06:49:53Z","China",,"2013"
"Salmonella enterica","Pig",,"2024-07-25T08:12:25Z","China",,"2013"
"Salmonella enterica","Pig",,"2024-07-25T18:19:40Z","China",,"2011"
"Salmonella enterica","Pig",,"2024-07-25T18:19:42Z","China",,"2013"
"Salmonella enterica","Pig",,"2024-07-25T18:19:42Z","China",,"2013"
"Salmonella enterica","Pig",,"2024-07-25T18:19:42Z","China",,"2013"
"Salmonella enterica","Pig",,"2024-07-25T18:19:42Z","China",,"2013"
"Salmonella enterica","Pig",,"2024-07-25T18:19:43Z","China",,"2014"
"Salmonella enterica","Pig",,"2024-07-25T19:49:55Z","China",,"2013"
"Salmonella enterica","Pig",,"2024-07-25T19:49:56Z","China",,"2013"
"Salmonella enterica","Pig",,"2024-07-25T19:49:56Z","China",,"2013"
"Salmonella enterica","Pig",,"2024-07-25T19:49:57Z","China",,"2013"
"Salmonella enterica","Pig",,"2024-07-25T19:49:58Z","China",,"2011"
"Salmonella enterica","Pig",,"2024-07-25T19:49:59Z","China",,"2011"
"Salmonella enterica","Pig",,"2024-07-25T19:50:00Z","China",,"2013"
"Salmonella enterica","Pig",,"2024-07-25T19:50:01Z","China",,"2013"
"Salmonella enterica","Pig",,"2024-07-25T23:12:27Z","China",,"2013"
"Salmonella enterica","Pig",,"2024-07-26T01:10:10Z","China",,"2013"
"Salmonella enterica","Pig",,"2024-07-26T01:10:12Z","China",,"2013"
"Salmonella enterica","Pig",,"2024-07-26T01:10:12Z","China",,"2013"
"Salmonella enterica","Pig",,"2024-07-26T01:10:12Z","China",,"2011"
"Salmonella enterica","Pig",,"2024-07-26T01:10:13Z","China",,"2013"
"Salmonella enterica","Pig",,"2024-07-26T02:58:34Z","China",,"2014"
"Salmonella enterica","Pig",,"2024-07-26T02:58:34Z","China",,"2011"
"Salmonella enterica","Pig",,"2024-07-26T06:48:19Z","China",,"2013"
"Salmonella enterica","Pig",,"2024-07-26T06:48:19Z","China",,"2013"
"Salmonella enterica","Pig",,"2024-07-26T06:48:20Z","China",,"2011"
"Salmonella enterica","Pig",,"2024-07-26T06:48:20Z","China",,"2013"
"Salmonella enterica","Pig",,"2024-07-26T06:48:21Z","China",,"2013"
"Salmonella enterica","pig",,"2024-07-27T20:47:13Z","China",,"2021"
"Salmonella enterica","pig",,"2024-07-27T23:57:42Z","China",,"2019"
"Salmonella enterica","pig",,"2024-07-27T23:57:42Z","China",,"2020"
"Salmonella enterica","pig",,"2024-07-27T23:57:42Z","China",,"2020"
"Salmonella enterica","pig",,"2024-07-27T23:57:43Z","China",,"2019"
"Salmonella enterica","pig",,"2024-07-27T23:57:44Z","China",,"2019"
"Salmonella enterica","pig",,"2024-07-27T23:57:46Z","China",,"2019"
"Salmonella enterica","pig",,"2024-07-27T23:57:46Z","China",,"2020"
"Salmonella enterica","pig",,"2024-07-27T23:57:47Z","China",,"2020"
"Salmonella enterica","pig",,"2024-07-27T23:57:47Z","China",,"2020"
"Salmonella enterica","pig",,"2024-07-27T23:57:48Z","China",,"2020"
"Salmonella enterica","pig",,"2024-07-27T23:57:48Z","China",,"2021"
"Salmonella enterica","pig",,"2024-07-27T23:57:48Z","China",,"2021"
"Salmonella enterica","pig",,"2024-07-28T01:55:58Z","China",,"2019"
"Salmonella enterica","pig",,"2024-07-28T01:55:59Z","China",,"2019"
"Salmonella enterica","pig",,"2024-07-28T01:56:01Z","China",,"2020"
"Salmonella enterica","pig",,"2024-07-28T01:56:01Z","China",,"2020"
"Salmonella enterica","pig",,"2024-07-28T01:56:01Z","China",,"2020"
"Salmonella enterica","pig",,"2024-07-28T01:56:04Z","China",,"2019"
"Salmonella enterica","pig",,"2024-07-28T01:56:04Z","China",,"2021"
"Salmonella enterica","pig",,"2024-07-28T03:19:14Z","China",,"2019"
"Salmonella enterica","pig",,"2024-07-28T05:14:37Z","China",,"2020"
"Salmonella enterica","pig",,"2024-07-28T07:10:33Z","China",,"2019"
"Salmonella enterica","pig",,"2024-07-28T07:10:33Z","China",,"2019"
"Salmonella enterica","pig",,"2024-07-28T07:10:33Z","China",,"2019"
"Salmonella enterica","pig",,"2024-07-28T07:10:34Z","China",,"2019"
"Salmonella enterica","pig",,"2024-07-28T07:10:35Z","China",,"2020"
"Salmonella enterica","pig",,"2024-07-28T07:10:35Z","China",,"2020"
"Salmonella enterica","pig",,"2024-07-28T07:10:36Z","China",,"2020"
"Salmonella enterica","pig",,"2024-07-28T07:10:36Z","China",,"2021"
"Salmonella enterica","pig",,"2024-07-28T07:10:36Z","China",,"2021"
"Salmonella enterica","pig",,"2024-07-28T07:10:37Z","China",,"2021"
"Salmonella enterica","pig",,"2024-07-28T09:06:32Z","China",,"2019"
"Salmonella enterica","pig",,"2024-07-28T09:06:33Z","China",,"2019"
"Salmonella enterica","pig",,"2024-07-28T09:06:34Z","China",,"2022"
"Salmonella enterica","pig",,"2024-07-28T10:46:07Z","China",,"2019"
"Salmonella enterica","pig",,"2024-07-28T10:46:10Z","China",,"2022"
"Salmonella enterica","pig",,"2024-07-28T12:47:18Z","China",,"2019"
"Salmonella enterica","pig",,"2024-07-28T12:47:18Z","China",,"2019"
"Salmonella enterica","pig",,"2024-07-28T15:45:58Z","China",,"2019"
"Salmonella enterica","pig",,"2024-07-28T15:45:58Z","China",,"2020"
"Salmonella enterica","pig",,"2024-07-28T19:48:32Z","China",,"2020"
"Salmonella enterica","Sus scrofa domesticus",,"2024-07-29T05:54:05Z","Canada",,"2020"
"Salmonella enterica","Sus scrofa domesticus",,"2024-07-29T05:54:06Z","Canada",,"2020"
"Salmonella enterica","Sus scrofa domesticus",,"2024-07-29T05:54:08Z","Canada",,"2019"
"Salmonella enterica","Sus scrofa","animal","2024-08-01T07:18:37Z","USA:TN","USA:TN","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-01T07:18:37Z","USA:IL","USA:IL","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-01T09:30:57Z","USA:NC","USA:NC","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-01T09:30:59Z","USA:OK","USA:OK","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-01T09:31:01Z","USA:OH","USA:OH","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-01T09:31:02Z","USA:TX","USA:TX","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-01T09:31:03Z","USA:TN","USA:TN","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-01T09:31:07Z","USA:NC","USA:NC","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-01T09:31:10Z","USA:TN","USA:TN","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-05T18:07:21Z","USA:AL","USA:AL","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-05T18:07:26Z","USA:WI","USA:WI","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-05T20:46:27Z","USA:NJ","USA:NJ","2024"
"Salmonella enterica","Sus scrofa domesticus",,"2024-08-08T06:16:45Z","Canada",,"2022"
"Salmonella enterica","swine",,"2024-08-08T03:09:08Z","Brazil",,"2020"
"Salmonella enterica","Sus scrofa","animal","2024-08-09T10:21:35Z","USA:IL","USA:IL","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-09T10:21:36Z","USA:FL","USA:FL","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-09T10:21:39Z","USA:MO","USA:MO","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-10T02:42:19Z","USA:MN","USA:MN","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-10T02:42:20Z","USA:TN","USA:TN","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-10T02:42:20Z","USA:OH","USA:OH","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-10T02:42:24Z","USA:IA","USA:IA","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-10T02:42:33Z","USA:IL","USA:IL","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-10T02:42:35Z","USA:VT","USA:VT","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-10T02:42:36Z","USA:UT","USA:UT","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-10T02:42:36Z","USA:OH","USA:OH","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-10T02:42:36Z","USA:IN","USA:IN","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-10T02:42:39Z","USA:IN","USA:IN","2024"
"Salmonella enterica","Pig",,"2024-08-11T18:06:19Z","China",,"2011"
"Salmonella enterica","Pig",,"2024-08-12T00:04:38Z","China",,"2013"
"Salmonella enterica","Sus scrofa","animal","2024-08-12T02:21:11Z","USA: OH",,"2023-11-09"
"Salmonella enterica","Sus scrofa","animal","2024-08-12T02:21:12Z","USA: NE",,"2023-10-25"
"Salmonella enterica","Pig",,"2024-08-12T06:00:06Z","China",,"2013"
"Salmonella enterica","Pig",,"2024-08-12T06:00:06Z","China",,"2013"
"Salmonella enterica","Sus scrofa domesticus","animal","2024-08-12T20:06:51Z","USA:KS",,"2024-03-18"
"Salmonella enterica","Pig",,"2024-08-12T23:58:26Z","China",,"2013"
"Salmonella enterica","Sus scrofa domesticus","animal","2024-08-13T04:15:21Z","USA:NC",,"2023-09-06"
"Salmonella enterica","Pig",,"2024-08-14T14:19:50Z","China",,"2013"
"Salmonella enterica","pig",,"2024-08-17T17:13:31Z","China",,"2020"
"Salmonella enterica","pig",,"2024-08-18T22:53:54Z","China",,"2019"
"Salmonella enterica","pig",,"2024-08-19T21:44:13Z","China",,"2019"
"Salmonella enterica","Sus scrofa","animal","2024-08-19T21:45:03Z","USA:CA","USA:CA","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-19T21:45:08Z","USA:AL","USA:AL","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-19T21:46:06Z","USA:WI","USA:WI","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-19T21:46:07Z","USA:KS","USA:KS","2024"
"Salmonella enterica","Sus scrofa domesticus","animal","2024-08-20T03:35:37Z","USA:PA",,"2023-08-02"
"Salmonella enterica","Sus scrofa","animal","2024-08-21T01:35:50Z","USA:TN","USA:TN","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-21T01:35:50Z","USA:OH","USA:OH","2024"
"Salmonella enterica","pig",,"2024-08-21T03:16:20Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:16:34Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:16:40Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:16:46Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:16:53Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:16:59Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:17:05Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:17:11Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:17:16Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:17:17Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:17:22Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:17:22Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:17:29Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:17:30Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:17:35Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:18:10Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:18:16Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:18:22Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:18:28Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:18:33Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:18:45Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:18:51Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:18:56Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:19:02Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:19:07Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:19:12Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:19:13Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:19:17Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:19:19Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:19:26Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:20:14Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:20:20Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:20:26Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:20:31Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:20:36Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:20:48Z","Brazil: Parana state",,"2018"
"Salmonella enterica","pig",,"2024-08-21T03:20:53Z","Brazil: Parana state",,"2018"
"Salmonella enterica","Pig",,"2024-08-22T19:20:10Z","China",,"2013"
"Salmonella enterica","Sus scrofa domesticus","animal","2024-08-23T15:19:21Z","USA:FL",,"2023-11-02"
"Salmonella enterica","Sus scrofa domesticus","animal","2024-08-23T15:19:41Z","USA:HI",,"2023-10-17"
"Salmonella enterica","pig",,"2024-08-24T07:10:45Z","China",,"2022"
"Salmonella enterica","Pig",,"2024-08-24T23:16:12Z","China",,"2013"
"Salmonella enterica","Sus scrofa domesticus",,"2024-08-26T01:23:28Z","Canada",,"2023-04-19"
"Salmonella enterica","Sus scrofa","animal","2024-08-27T06:21:25Z","USA:IL","USA:IL","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-27T06:21:27Z","USA:SD","USA:SD","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-27T06:21:53Z","USA:IA","USA:IA","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-27T06:21:54Z","USA:KY","USA:KY","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-27T06:22:01Z","USA:NC","USA:NC","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-27T06:22:47Z","USA:KY","USA:KY","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-27T06:22:48Z","USA:OK","USA:OK","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-27T06:22:49Z","USA:MN","USA:MN","2024"
"Salmonella enterica","Sus scrofa","animal","2024-08-27T06:22:51Z","USA:MN","USA:MN","2024"
"Salmonella enterica","Sus scrofa","animal","2024-09-04T06:00:54Z","USA:IL","USA:IL","2024"
"Salmonella enterica","Sus scrofa","animal","2024-09-04T06:01:01Z","USA:MI","USA:MI","2024"
"Salmonella enterica","Sus scrofa","animal","2024-09-04T06:01:14Z","USA:IA","USA:IA","2024"
"Salmonella enterica","Sus scrofa","animal","2024-09-04T06:01:15Z","USA:IA","USA:IA","2024"
"Salmonella enterica","Sus scrofa","animal","2024-09-04T06:01:17Z","USA:TN","USA:TN","2024"
"Salmonella enterica","Sus scrofa","animal","2024-09-04T06:01:19Z","USA:WI","USA:WI","2024"
"Salmonella enterica","Sus scrofa","animal","2024-09-04T06:01:28Z","USA:TN","USA:TN","2024"
"Salmonella enterica","Sus scrofa","animal","2024-09-10T00:31:42Z","USA:CA","USA:CA","2024"
"Salmonella enterica","Sus scrofa","animal","2024-09-10T00:31:46Z","USA:IA","USA:IA","2024"
"Salmonella enterica","Sus scrofa","animal","2024-09-10T00:31:57Z","USA:NC","USA:NC","2024"
"Salmonella enterica","Sus scrofa","animal","2024-09-10T00:31:59Z","USA:OH","USA:OH","2024"
"Salmonella enterica","Sus scrofa","animal","2024-09-10T00:32:04Z","USA:OH","USA:OH","2024"
"Salmonella enterica","Sus scrofa","animal","2024-09-10T00:32:10Z","USA:IL","USA:IL","2024"
"Salmonella enterica","Sus scrofa","animal","2024-09-10T00:32:21Z","USA:IL","USA:IL","2024"
"Salmonella enterica","Sus scrofa","animal","2024-09-10T00:32:22Z","USA:OH","USA:OH","2024"
"Salmonella enterica","Sus scrofa","animal","2024-09-10T00:32:27Z","USA:IL","USA:IL","2024"
"Salmonella enterica","Sus scrofa","animal","2024-09-18T19:09:04Z","USA:TN","USA:TN","2024"
"Salmonella enterica","Sus scrofa","animal","2024-09-18T19:09:05Z","USA:MO","USA:MO","2024"
"Salmonella enterica","Sus scrofa","animal","2024-09-18T19:09:05Z","USA:IA","USA:IA","2024"
"Salmonella enterica","Sus scrofa","animal","2024-09-19T16:21:20Z","USA:NC","USA:NC","2024"
"Salmonella enterica","Sus scrofa","animal","2024-09-19T16:21:24Z","USA:IN","USA:IN","2024"
"Salmonella enterica","Sus scrofa","animal","2024-09-20T22:17:10Z","USA:IL","USA:IL","2024"
"Salmonella enterica","Sus scrofa","animal","2024-09-20T22:17:12Z","USA:NE","USA:NE","2024"
"Salmonella enterica","Swine",,"2024-09-23T17:01:48Z","Spain",,"2012"
"Salmonella enterica","Swine",,"2024-09-23T17:01:48Z","Spain",,"2012"
"Salmonella enterica","Swine",,"2024-09-23T17:01:49Z","Spain",,"2012"
"Salmonella enterica","Swine",,"2024-09-23T17:01:49Z","Spain",,"2012"
"Salmonella enterica","Swine",,"2024-09-23T17:01:50Z","Spain",,"2012"
"Salmonella enterica","Swine",,"2024-09-23T17:01:50Z","Spain",,"2015"
"Salmonella enterica","Swine",,"2024-09-23T17:01:50Z","Spain",,"2015"
"Salmonella enterica","Swine",,"2024-09-23T17:01:51Z","Spain",,"2015"
"Salmonella enterica","Swine",,"2024-09-23T17:01:51Z","Spain",,"2015"
"Salmonella enterica","Swine",,"2024-09-23T17:01:52Z","Spain",,"2015"
"Salmonella enterica","Swine",,"2024-09-23T17:01:53Z","Spain",,"2015"
"Salmonella enterica","Swine",,"2024-09-23T17:01:53Z","Spain",,"2015"
