#Organism group,Host,Source type,Create date,Location,Food origin,Collection date
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:09Z","Canada:British Columbia Fraser Valley",,"2006"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:08Z","Canada:British Columbia Fraser Valley",,"2005-06-27"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:08Z","Canada:British Columbia Fraser Valley",,"2006"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:04Z","Canada:British Columbia Fraser Valley",,"2005-06-27"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:06Z","Canada:British Columbia Fraser Valley",,"2006"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:06Z","Canada:British Columbia Fraser Valley",,"2006"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:09Z","Canada:British Columbia Fraser Valley",,"2005-06-27"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:08Z","Canada:British Columbia Fraser Valley",,"2005-06-28"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:12Z","Canada:British Columbia Fraser Valley",,"2006"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:11Z","Canada:British Columbia Fraser Valley",,"2006-05-10"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:15Z","Canada:British Columbia Fraser Valley",,"2006"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:15Z","Canada:British Columbia Fraser Valley",,"2006-07-06"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:16Z","Canada:British Columbia Fraser Valley",,"2006-05-10"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:16Z","Canada:British Columbia Fraser Valley",,"2004-10-25"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:15Z","Canada:British Columbia Fraser Valley",,"2005-06-27"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:17Z","Canada:British Columbia Fraser Valley",,"2004-10-25"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:17Z","Canada:British Columbia Fraser Valley",,"2005-06-27"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:17Z","Canada:British Columbia Fraser Valley",,"2005-06-28"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:18Z","Canada:British Columbia Fraser Valley",,"2005-06-27"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:22Z","Canada:British Columbia Fraser Valley",,"2004-10-25"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:20Z","Canada:British Columbia Fraser Valley",,"2005"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:24Z","Canada:British Columbia Fraser Valley",,"2005-06-28"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:24Z","Canada:British Columbia Fraser Valley",,"2005-06-27"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:25Z","Canada:British Columbia Fraser Valley",,"2005-06-27"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:25Z","Canada:British Columbia Fraser Valley",,"2006-05-09"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:25Z","Canada:British Columbia Fraser Valley",,"2005-06-27"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:24Z","Canada:British Columbia Fraser Valley",,"2004-10-25"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:27Z","Canada:British Columbia Fraser Valley",,"2006-08-17"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:27Z","Canada:British Columbia Fraser Valley",,"2005-06-27"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:28Z","Canada:British Columbia Fraser Valley",,"2004-10-04"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:31Z","Canada:British Columbia Fraser Valley",,"2004-10-04"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:31Z","Canada:British Columbia Fraser Valley",,"2004-10-25"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:30Z","Canada:British Columbia Fraser Valley",,"2005-03-03"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:32Z","Canada:British Columbia Fraser Valley",,"2006-06-20"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:33Z","Canada:British Columbia Fraser Valley",,"2004-12-13"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:34Z","Canada:British Columbia Fraser Valley",,"2006-07-20"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:32Z","Canada:British Columbia Fraser Valley",,"2006-07-20"
"Salmonella enterica","broiler chicken",,"2019-02-28T06:08:36Z","Canada:British Columbia Fraser Valley",,"2005-03-03"
"Salmonella enterica","broiler chicken",,"2019-03-01T18:43:10Z","Canada:British Columbia Fraser Valley",,"2006"
"Salmonella enterica","broiler chicken",,"2019-03-01T18:44:11Z","Canada:British Columbia Fraser Valley",,"2005-06-27"
"Salmonella enterica","broiler chicken",,"2019-03-01T18:44:20Z","Canada:British Columbia Fraser Valley",,"2006-05-09"
"Salmonella enterica","broiler chicken",,"2019-03-03T06:05:36Z","Canada:British Columbia Fraser Valley",,"2004-10-04"
"Salmonella enterica","broiler chicken",,"2019-03-03T17:02:00Z","Canada:British Columbia Fraser Valley",,"2004-10-04"
"Salmonella enterica","Gallus gallus",,"2019-03-07T18:59:14Z","USA:NC","USA:NC","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-07T18:59:14Z","USA:DE","USA:DE","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-07T18:59:15Z","USA:MS","USA:MS","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-07T18:59:15Z","USA:AL","USA:AL","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-07T18:59:17Z","USA:MS","USA:MS","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-08T21:56:56Z","USA:NC","USA:NC","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-08T21:56:56Z","USA:AL","USA:AL","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-08T21:57:02Z","USA:AR","USA:AR","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-08T21:57:03Z","USA:NC","USA:NC","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-08T21:57:10Z","USA:GA","USA:GA","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-11T16:03:15Z","USA:AR","USA:AR","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-11T16:03:16Z","USA:DE","USA:DE","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-11T16:03:16Z","USA:GA","USA:GA","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-11T16:03:17Z","USA:MS","USA:MS","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-11T16:03:17Z","USA:AL","USA:AL","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-13T17:55:39Z","USA:MO","USA:MO","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-13T17:55:40Z","USA:VA","USA:VA","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-13T17:55:41Z","USA:GA","USA:GA","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-13T17:55:41Z","USA:SC","USA:SC","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-13T17:55:41Z","USA:TX","USA:TX","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-13T17:55:44Z","USA:AR","USA:AR","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-13T17:55:46Z","USA:WV","USA:WV","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-13T17:55:46Z","USA:KY","USA:KY","2019"
"Salmonella enterica","Gallus gallus domesticus","animal","2019-03-14T17:55:07Z","Ecuador","Ecuador","2014-06-17"
"Salmonella enterica","Gallus gallus domesticus","animal","2019-03-14T17:55:07Z","Ecuador","Ecuador","2014-04-27"
"Salmonella enterica","Gallus gallus domesticus","animal","2019-03-14T17:55:07Z","Ecuador","Ecuador","2014-04-27"
"Salmonella enterica","Gallus gallus domesticus","animal","2019-03-14T17:55:08Z","Ecuador","Ecuador","2014-04-27"
"Salmonella enterica","Gallus gallus domesticus","animal","2019-03-14T17:55:08Z","Ecuador","Ecuador","2014-04-27"
"Salmonella enterica","Gallus gallus domesticus","animal","2019-03-14T17:55:08Z","Ecuador","Ecuador","2014-06-17"
"Salmonella enterica","Gallus gallus domesticus","animal","2019-03-14T17:55:08Z","Ecuador","Ecuador","2014-04-27"
"Salmonella enterica","Gallus gallus domesticus","animal","2019-03-14T18:56:47Z","Ecuador","Ecuador","2014-04-27"
"Salmonella enterica","Gallus gallus domesticus","animal","2019-03-14T18:56:48Z","Ecuador","Ecuador","2014-04-27"
"Salmonella enterica","Gallus gallus domesticus","animal","2019-03-14T18:56:48Z","Ecuador","Ecuador","2014-04-27"
"Salmonella enterica","Gallus gallus",,"2019-03-18T14:57:36Z","USA:AR","USA:AR","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-18T14:57:37Z","USA:MS","USA:MS","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-18T14:57:37Z","USA:GA","USA:GA","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-18T14:57:37Z","USA:MS","USA:MS","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-18T14:57:38Z","USA:AR","USA:AR","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-18T14:57:38Z","USA:AL","USA:AL","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-18T14:57:38Z","USA:DE","USA:DE","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-18T14:57:39Z","USA:SC","USA:SC","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-18T14:57:39Z","USA:KY","USA:KY","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-18T14:57:39Z","USA:WV","USA:WV","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-18T14:57:40Z","USA:MS","USA:MS","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-18T14:57:40Z","USA:AL","USA:AL","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-18T14:57:40Z","USA:GA","USA:GA","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-19T22:58:19Z","USA:AL","USA:AL","2019"
"Salmonella enterica","chicken",,"2019-03-18T12:51:06Z","South Korea: Gyeonggi-do",,"2013-04-30"
"Salmonella enterica","Gallus gallus",,"2019-03-21T21:57:28Z","USA:AL","USA:AL","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-21T21:57:29Z","USA:GA","USA:GA","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-21T21:57:29Z","USA:MO","USA:MO","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-22T01:55:40Z","USA:MS","USA:MS","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-22T01:55:40Z","USA:SC","USA:SC","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-22T01:55:41Z","USA:NC","USA:NC","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-22T01:55:41Z","USA:VA","USA:VA","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-22T01:55:41Z","USA:AL","USA:AL","2019"
"Salmonella enterica","chicken",,"2019-03-22T14:04:27Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:04:48Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:05:22Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:06:24Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:06:48Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:07:11Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:07:25Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:07:49Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:07:54Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:08:09Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:09:25Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:09:51Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:10:17Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:10:24Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:10:41Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:10:46Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:11:48Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:12:11Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:12:22Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:12:32Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:13:25Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:13:48Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:14:09Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:14:24Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:14:49Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:15:12Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:15:25Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:15:34Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:16:26Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:16:52Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:17:14Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:17:23Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:17:48Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:18:11Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:18:34Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:18:57Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:19:19Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:19:42Z","China",,"2014"
"Salmonella enterica","chicken",,"2019-03-22T14:20:23Z","China",,"2014"
"Salmonella enterica","Gallus gallus",,"2019-03-25T22:56:15Z","USA:MO","USA:MO","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-27T19:57:00Z","USA:AR","USA:AR","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-27T19:57:01Z","USA:AR","USA:AR","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-27T19:57:02Z","USA:GA","USA:GA","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-27T19:57:02Z","USA:NY","USA:NY","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-27T21:55:34Z","USA:VA","USA:VA","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-27T21:55:38Z","USA:NC","USA:NC","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-27T21:55:39Z","USA:AR","USA:AR","2019"
"Salmonella enterica","Gallus gallus",,"2019-03-27T21:55:39Z","USA:SC","USA:SC","2019"
"Salmonella enterica","Gallus gallus","animal","2019-03-29T20:59:27Z","USA:KY",,"2018-08-02"
"Salmonella enterica","Gallus gallus",,"2019-04-01T19:14:38Z","USA:MS","USA:MS","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-01T19:14:38Z","USA:KY","USA:KY","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-01T19:14:38Z","USA:NC","USA:NC","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-02T20:57:27Z","USA:DE","USA:DE","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-03T00:58:06Z","USA:MO","USA:MO","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-03T00:58:06Z","USA:VA","USA:VA","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-03T00:58:07Z","USA:AL","USA:AL","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-03T00:58:08Z","USA:CA","USA:CA","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-03T00:58:08Z","USA:LA","USA:LA","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-08T17:05:07Z","USA:DE","USA:DE","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-08T17:05:07Z","USA:TN","USA:TN","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-08T19:03:54Z","USA:AR","USA:AR","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-08T21:02:16Z","USA:NC","USA:NC","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-08T21:02:18Z","USA:WV","USA:WV","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-08T21:02:21Z","USA:GA","USA:GA","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-09T05:02:11Z","USA:NC","USA:NC","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-09T09:01:50Z","USA:NC","USA:NC","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-09T09:01:51Z","USA:DE","USA:DE","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-09T09:01:57Z","USA:NC","USA:NC","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-09T09:01:57Z","USA:MS","USA:MS","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-09T09:01:57Z","USA:MO","USA:MO","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-09T09:01:58Z","USA:AR","USA:AR","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-09T09:01:58Z","USA:KY","USA:KY","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-09T09:01:59Z","USA:AR","USA:AR","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-10T06:00:48Z","USA:NC","USA:NC","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-15T19:53:38Z","USA:DE","USA:DE","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-16T20:56:33Z","USA:DE","USA:DE","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-16T21:56:20Z","USA:NC","USA:NC","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-17T17:54:59Z","USA:MO","USA:MO","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-17T17:55:00Z","USA:MO","USA:MO","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-17T17:55:00Z","USA:KY","USA:KY","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-17T17:55:00Z","USA:CA","USA:CA","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-17T17:55:02Z","USA:AL","USA:AL","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-18T02:55:54Z","USA:AR","USA:AR","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-18T15:55:38Z","USA:SC","USA:SC","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-18T15:55:38Z","USA:TN","USA:TN","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-18T15:55:39Z","USA:MD","USA:MD","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-18T15:55:41Z","USA:AR","USA:AR","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-18T15:55:42Z","USA:DE","USA:DE","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-18T15:55:43Z","USA:TX","USA:TX","2019"
"Salmonella enterica","Gallus gallus","animal","2019-04-23T04:55:45Z","USA:NC",,"2019-03-15"
"Salmonella enterica","Gallus gallus","animal","2019-04-23T04:55:45Z","USA:NC",,"2019-03-07"
"Salmonella enterica","Gallus gallus","animal","2019-04-23T04:55:46Z","USA:NC",,"2019-03-12"
"Salmonella enterica","Gallus gallus","animal","2019-04-23T04:55:46Z","USA:NC",,"2019-03-13"
"Salmonella enterica","Gallus gallus","animal","2019-04-23T04:55:51Z","USA:NC",,"2019-03-14"
"Salmonella enterica","Gallus gallus","animal","2019-04-23T04:55:51Z","USA:NC",,"2019-02-22"
"Salmonella enterica","Gallus gallus","animal","2019-04-23T04:55:51Z","USA:NC",,"2019-03-01"
"Salmonella enterica","Gallus gallus","animal","2019-04-23T04:55:51Z","USA:NC",,"2019-02-27"
"Salmonella enterica","Gallus gallus","animal","2019-04-23T04:55:51Z","USA:NC",,"2019-02-19"
"Salmonella enterica","Gallus gallus","animal","2019-04-23T04:55:52Z","USA:NC",,"2019-02-26"
"Salmonella enterica","Gallus gallus","animal","2019-04-23T04:55:52Z","USA:NC",,"2019-03-04"
"Salmonella enterica","Gallus gallus","animal","2019-04-23T04:55:52Z","USA:NC",,"2019-03-02"
"Salmonella enterica","Gallus gallus","animal","2019-04-23T04:55:53Z","USA:NC",,"2019-02-20"
"Salmonella enterica","Gallus gallus","animal","2019-04-23T04:55:53Z","USA:NC",,"2019-03-06"
"Salmonella enterica","Gallus gallus","animal","2019-04-23T04:55:53Z","USA:NC",,"2019-02-21"
"Salmonella enterica","Gallus gallus",,"2019-04-24T16:55:01Z","USA:MS","USA:MS","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-24T17:55:21Z","USA:VA","USA:VA","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-24T17:55:21Z","USA:SC","USA:SC","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-24T17:55:22Z","USA:TX","USA:TX","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-24T17:55:22Z","USA:WV","USA:WV","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-24T17:55:23Z","USA:DE","USA:DE","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-24T19:54:19Z","USA:GA","USA:GA","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-24T19:54:29Z","USA:AL","USA:AL","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-26T20:55:01Z","USA:DE","USA:DE","2019"
"Salmonella enterica","Gallus gallus",,"2019-04-26T20:55:01Z","USA:AL","USA:AL","2019"
"Salmonella enterica","chicken","animal","2019-04-26T22:54:19Z","Tanzania",,"2013-10-18"
"Salmonella enterica","chicken","animal","2019-04-26T22:54:20Z","Tanzania",,"2013-10-16"
"Salmonella enterica","Gallus gallus",,"2019-05-01T15:53:15Z","USA:SC","USA:SC","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-01T15:53:17Z","USA:DE","USA:DE","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-01T16:53:49Z","USA:MO","USA:MO","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-01T21:51:55Z","USA:GA","USA:GA","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-01T21:51:57Z","USA:TN","USA:TN","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-01T21:51:58Z","USA:CA","USA:CA","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-01T21:51:59Z","USA:MS","USA:MS","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-01T21:52:01Z","USA:MS","USA:MS","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-01T21:52:01Z","USA:AL","USA:AL","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-01T21:52:03Z","USA:CA","USA:CA","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-01T21:52:04Z","USA:NC","USA:NC","2019"
"Salmonella enterica","Gallus gallus domesticus","animal","2019-05-06T14:53:39Z","USA: IN",,"2018-08-14"
"Salmonella enterica","Gallus gallus domesticus","animal","2019-05-06T14:53:41Z","USA:MS",,"2018-12-03"
"Salmonella enterica","Gallus gallus domesticus","animal","2019-05-08T17:51:45Z","USA:OH",,"2019-04-26"
"Salmonella enterica","chicken",,"2019-05-07T13:14:07Z","China:Chengdu",,"2017-01"
"Salmonella enterica","Gallus gallus",,"2019-05-11T22:49:02Z","USA:AL","USA:AL","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-13T18:51:48Z","USA:AL","USA:AL","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-13T18:51:48Z","USA:NC","USA:NC","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-13T18:51:49Z","USA:DE","USA:DE","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-13T18:51:50Z","USA:GA","USA:GA","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-13T18:51:50Z","USA:DE","USA:DE","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-13T18:51:50Z","USA:MO","USA:MO","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-13T18:51:50Z","USA:DE","USA:DE","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-13T18:51:51Z","USA:GA","USA:GA","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-13T21:51:30Z","USA:AL","USA:AL","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-13T21:51:33Z","USA:NC","USA:NC","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-13T21:51:33Z","USA:MS","USA:MS","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-13T21:51:33Z","USA:MO","USA:MO","2019"
"Salmonella enterica","Gallus gallus domesticus","animal","2019-05-14T13:58:58Z","Ecuador","Ecuador","2017-09-08"
"Salmonella enterica","Gallus gallus domesticus","animal","2019-05-14T14:58:33Z","Ecuador","Ecuador","2017-09-08"
"Salmonella enterica","Gallus gallus domesticus","animal","2019-05-14T14:58:33Z","Ecuador","Ecuador","2017-09-08"
"Salmonella enterica","Gallus gallus domesticus","animal","2019-05-14T14:58:35Z","Ecuador","Ecuador","2014-04-27"
"Salmonella enterica","Gallus gallus domesticus","animal","2019-05-14T14:58:35Z","Ecuador","Ecuador","2014-06-17"
"Salmonella enterica","Gallus gallus domesticus","animal","2019-05-14T14:58:35Z","Ecuador","Ecuador","2017-09-08"
"Salmonella enterica","Gallus gallus domesticus","animal","2019-05-14T14:58:37Z","Ecuador","Ecuador","2014-06-17"
"Salmonella enterica","Gallus gallus domesticus","animal","2019-05-14T14:58:37Z","Ecuador","Ecuador","2017-09-08"
"Salmonella enterica","Gallus gallus domesticus","animal","2019-05-14T14:58:39Z","Ecuador","Ecuador","2017-09-08"
"Salmonella enterica","Gallus gallus domesticus","animal","2019-05-14T14:58:40Z","Ecuador","Ecuador","2017-09-08"
"Salmonella enterica","Gallus gallus domesticus","animal","2019-05-14T15:58:06Z","Ecuador","Ecuador","2017-09-08"
"Salmonella enterica","Gallus gallus domesticus","animal","2019-05-14T15:58:06Z","Ecuador","Ecuador","2017-09-08"
"Salmonella enterica","Gallus gallus domesticus","animal","2019-05-14T15:58:10Z","Ecuador","Ecuador","2017-09-08"
"Salmonella enterica","Gallus gallus domesticus","animal","2019-05-14T15:58:11Z","Ecuador","Ecuador","2017-09-08"
"Salmonella enterica","Gallus gallus domesticus","animal","2019-05-14T15:58:11Z","Ecuador","Ecuador","2017-09-08"
"Salmonella enterica","Gallus gallus",,"2019-05-15T22:51:45Z","USA:VA","USA:VA","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-15T22:51:45Z","USA:CA","USA:CA","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-15T22:51:47Z","USA:VA","USA:VA","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-15T22:51:47Z","USA:GA","USA:GA","2019"
"Salmonella enterica","Gallus gallus","animal","2019-05-16T07:52:42Z","USA:PA",,"1987"
"Salmonella enterica","Gallus gallus",,"2019-05-22T14:57:17Z","USA:TX","USA:TX","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-22T14:57:17Z","USA:WV","USA:WV","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-22T14:57:17Z","USA:AR","USA:AR","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-22T14:57:20Z","USA:AL","USA:AL","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-22T14:57:20Z","USA:KY","USA:KY","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-25T22:53:04Z","USA:AR","USA:AR","2019"
"Salmonella enterica","Gallus gallus",,"2019-05-25T23:54:32Z","USA:SC","USA:SC","2019"
